"","fichero","etiquetas"
"3333","44789815_2297387793816464_2003692266756510905_n.jpg","Event| News conference| Flag| Official| Spokesperson"
"3334","44791422_253625608637658_474743769773766697_n.jpg","Award| Event| White-collar worker| Businessperson| Suit"
"3335","44824093_520901375054262_8797416850810945887_n.jpg","Night| Blue| Sky| Lighting| Light"
"3336","44829621_2001060309980673_7353549311102667861_n.jpg","Blue| Font| Text| Logo| Aqua"
"3337","44847213_537298950030201_2723206011954909952_n.jpg","Sport venue| Black| Boxing ring| Boxing| Monochrome"
"3338","44847259_336738687150808_7172209142649461624_n.jpg","People| Face| Product| Selfie| Beauty"
"3339","44877620_289761694981610_6791020716644727859_n.jpg","Horse| Carriage| Vehicle| Horse and buggy| Mode of transport"
"3340","44889907_1063459400493194_3112544997932773284_n.jpg","Text| Font| Document"
"3341","44896067_2005875972823580_434176835448971370_n.jpg","Text| Photo caption| Job| Font| Photography"
"3342","44903174_287628955293235_9041213871398285556_n.jpg","Official"
"3343","45264465_187952255526174_5848251946575787315_n.jpg","Spokesperson| Font| Public speaking| Event| Speech"
"3344","45277665_468278023697222_6732428341708970682_n.jpg","Product| Event| Crowd| Fan| Competition"
"3345","45291102_141735966709439_7909126808384746161_n.jpg","Crowd| People| Fan| Product| Audience"
"3346","45326923_1114753618688736_873836654826250335_n.jpg","Arena| Crowd| Building| Sport venue| Games"
"3347","45354981_512706772576263_3019126821519717092_n.jpg","Column| Architecture| Landmark| Building| Arch"
"3348","45372336_264580494209059_7859250554910511745_n.jpg","Veterans day| Photo caption| Event| Photography| Flag Day (USA)"
"3349","45392133_507616779751929_6356568208885568000_n.jpg","Transport| Vehicle| Scale model"
"3350","45426235_646907312373642_6382037346858201561_n.jpg","Event| Funeral| Ceremony| Official| Flag"
"3351","45521194_1923921357663826_6645631372094733238_n.jpg","Event| Job| Businessperson| Design| Conversation"
"3352","45585423_311949612980922_7375625557989101660_n.jpg","Suit| Event| Formal wear| Tuxedo| Official"
"3353","45587129_2006236922825130_7240538071442530114_n.jpg","People| Event| Photo caption| Official| News"
"3354","45595052_299427740693447_5331514725522427929_n.jpg","Flag| Event| Flag of the united states| Veterans day| Flag Day (USA)"
"3355","45612837_344493532768455_6176683041690281572_n.jpg","Dress| Event| Fashion| Formal wear| Gown"
"3356","45641320_594796990976163_8393770812988054465_n.jpg","Gesture| Handshake| Event| Greeting| Suit"
"3357","45721113_1923292884386443_6288893460341701413_n.jpg","Event| Speech"
"3358","45738361_877895752419310_1243648672802046162_n.jpg","Military officer| Uniform| Official| Military uniform| Crew"
"3359","45891222_2235062610061940_3998866279639237981_n.jpg","Child| Smile| Event"
"3360","45956929_2250953021895340_7845891583825845016_n.jpg","Aerial photography| Stadium| Construction| Arena| Sport venue"
"3361","45977141_1968442886569516_6139430747276686913_n.jpg","Photo caption"
"3362","46003078_910101179377608_4418183019894476035_n.jpg","Candle| Lighting| Text| Font| Light"
"3363","46096405_570610093399398_8729735519736426980_n.jpg","Sky| Snapshot| Human| Window| Crowd"
"3364","46097526_352742925458828_2302942317478151006_n.jpg","Design| Event| Advertising| Flooring| Dress"
"3365","46108862_2218448564866125_3152180752228659845_n.jpg","Blue| Light| Lighting| Architecture| Night"
"3366","46108865_558137874664620_4620037011981282938_n.jpg","Sky| Cloud| Statue| Standing| Monument"
"3367","46253709_987478591439421_3453580474247982254_n.jpg","Pope| Event| Design| Formal wear| Gesture"
"3368","46380423_185637889048093_8684384333652775041_n.jpg","Team| Event| Company"
"3369","46397191_208896043335560_7413318799785887127_n.jpg","Event| Religious institute| Ceremony| Choir| Place of worship"
"3370","46422159_1627905370642751_493454318150904364_n.jpg","People| Crowd| Event| Audience| Government"
"3371","46455617_818040415202598_5381072964196325644_n.jpg","Soccer ball| Official| Coach| Ball"
"3372","46511988_464157543990311_8340968420743042483_n.jpg","Event| Businessperson| Spokesperson| News conference| Official"
"3373","46542214_144111013237843_8797705495805210709_n.jpg","Flag| Flag of the united states| Vehicle| Flag Day (USA)| Military officer"
"3374","46616346_337014900445311_6439889461158413737_n.jpg","Event| Suit| Official| Management| Businessperson"
"3375","46731842_275565029767416_8098873392607305642_n.jpg","Landmark| Christmas decoration| Christmas tree| Tree| Sky"
"3376","46733641_303190740530349_3508566390622257500_n.jpg","Event| Font| Advertising| Employment| Brand"
"3377","46758884_1823783257732567_4699101430762367795_n.jpg","Event| Community| Government| Official| Team"
"3378","46773299_121042085601157_1883781586504164804_n.jpg","Flag| Flag of the united states| Fan| Event| Speech"
"3379","46810640_216262329312094_5074184015228568913_n.jpg","Forehead| Chin| Sky| Nose| Photo caption"
"3380","46811669_290739975120699_6680158937659835022_n.jpg","Official| Uniform| Event| White-collar worker| Businessperson"
"3381","46819488_568862386906572_7895456236820320820_n.jpg","Product| Crowd| Fan| Sport venue| Event"
"3382","46840375_2004725136248332_1358267599980764076_n.jpg","Event| Official| Businessperson| Suit| Employment"
"3383","46851189_2438465809723557_6980313467312957889_n.jpg","Line| Luxury vehicle| Fence| Vehicle| Architecture"
"3384","46882562_282241195979192_7082118315626444100_n.jpg","Official| Event| Government| Court| Furniture"
"3385","46957405_1155165417964090_697378844297356379_n.jpg","Event| Management| Official| Businessperson"
"3386","47002169_286647515325814_6579343773799247354_n.jpg","People| Event| Photo caption| Government| Job"
"3387","47050863_352415692006498_3866636027106135496_n.jpg","Official| Event| Government| Suit| Award ceremony"
"3388","47091572_1249606251881105_3990838044985807191_n.jpg","Official| Event| Flag| Gesture| Suit"
"3389","47098601_212948782915226_5487638161546900582_n.jpg","Text| Sky| Natural landscape| Font| Adaptation"
"3390","47116816_1153718424806015_5223212838610407434_n.jpg","Photo caption| Performance| Font| Event| Television program"
"3391","47127801_352771115553523_4364436074980555993_n.jpg","Team| Crew| Event| Uniform| Metal"
"3392","47162576_348999935655359_8696893582121061661_n.jpg","Military officer| Official| Military uniform| Uniform| Police officer"
"3393","47241387_2215276275465700_6301342151861976132_n.jpg","Fashion| Suit| Sitting| Leg| Cool"
"3394","47243513_772728529728550_9222655174296844247_n.jpg","Competition event| Sport venue| Team| Metal| Style"
"3395","47251277_1970930312992571_3846828101334638791_n.jpg","Flag| Flag of the united states| Font| Flag Day (USA)| Veterans day"
"3396","47305107_955910631463944_578420432833715334_n.jpg","Landmark| Building| Lighting| Architecture| Classical architecture"
"3397","47417279_1007777512766132_6816087145358515690_n.jpg",""
"3398","47446421_748105978870658_1535925638155791744_n.jpg","Spokesperson| Official| Speech| News conference| Public speaking"
"3399","47447522_344054936387401_485143167987575148_n.jpg","Font| Job| Photo caption"
"3400","47451446_2282084958481975_1199952916665966431_n.jpg","Vehicle| Helicopter| Rotorcraft| Boat| Coast guard"
"3401","47454192_208154856733759_5629991097308855204_n.jpg","Event| Team| Uniform| Choir| Crowd"
"3402","47479539_986062811579641_8177784409959229279_n.jpg","Official| Furniture| Speaker| Government| Flag of the united states"
"3403","47491723_325364054968131_9216729447701138247_n.jpg","Conference hall| Event| Conversation| Audience| Building"
"3404","47581802_322501155061598_3033656125666427240_n.jpg","Nature reserve| Table| Furniture| Outdoor table| Grass"
"3405","47582720_348558612629226_7118704252539288835_n.jpg","Aerospace engineering| Crew| Airplane| Team| Airline"
"3406","47582736_304455683506663_3319871951807907916_n.jpg","Suit| Formal wear| Tuxedo| Event| Official"
"3407","47582961_308019099840940_184707731704741799_n.jpg","Text| Logo| Font| Brand| Graphics"
"3408","47583645_1958085317632124_1006183534981778781_n.jpg","Airplane| Airline| Airliner| Aerospace engineering| Air travel"
"3409","47583800_543673496138099_6139302659895116765_n.jpg","Event| Speech| Public speaking| Flag| Spokesperson"
"3410","47584445_282622329107017_6362052205359353575_n.jpg","Photo caption| Suit| Businessperson| Job"
"3411","47584523_368386350627292_4227382103823231686_n.jpg","Event| Conversation| Human| Team| Recreation"
"3412","47585221_1831657716959698_752284125384399881_n.jpg","Event| Crowd| Government| Choir| Music venue"
"3413","47585809_2338021776434213_6867041885396148479_n.jpg","Suit| Formal wear| Tuxedo| Event| Speech"
"3414","47586402_2031032383861156_7623333804908358097_n.jpg","Sky| Photo caption| Font| Job| Event"
"3415","47689818_167968900844473_6246395299539723259_n.jpg","Official| Government| Curtain| Speaker| Flag of the united states"
"3416","47689820_793762227634101_6144071853399941079_n.jpg","Tourism| Vacation| Travel"
"3417","47690045_343615903036291_3781589140200342751_n.jpg","Official| Photo caption"
"3418","47690457_2267756573499925_7866458396211605352_n.jpg","Suit| White-collar worker| Businessperson| Formal wear| Business"
"3419","47690862_311562519476297_5731746805628123960_n.jpg","Helicopter| Helicopter rotor| Rotorcraft| Military helicopter| Vehicle"
"3420","47691209_825713474426946_7112529044703688116_n.jpg","Event| Finger| Official| Gesture"
"3421","47691906_2243802555894048_7833931440698788082_n.jpg","Table| Conference hall| Event| Room| Furniture"
"3422","47693320_342190029955189_5987735124667189070_n.jpg","Sky| Speech| Public speaking| Stage equipment| World"
"3423","47694416_327071121227136_3177183779288710149_n.jpg","Event| Audience| Crowd| Photo caption| Photography"
"3424","47694728_875500856174346_1318786222171575681_n.jpg","Furniture| Room| Desk| Table| Interior design"
"3425","49317213_1025129514361649_303059652924238939_n.jpg","Event| Official| Speech| Government| Ceremony"
"3426","49332636_969012949972175_1712774531229668455_n.jpg","Film crew| Camera operator| Filmmaking| Television crew| Cinematographer"
"3427","49335082_520172505139989_6960925959570294571_n.jpg","Font| Text| Logo| Brand| Graphics"
"3428","49342860_2435250546548134_778608390311151488_n.jpg","Suit| Event| Black-and-white| White-collar worker| Photography"
"3429","49413234_2295686287377845_4184720704092275467_n.jpg","Suit| Footwear| Formal wear| Font| Album cover"
"3430","49422013_139888006936936_5521368779361035233_n.jpg","Text| Font| Line| Document| Paper"
"3431","49480108_387196092042126_1636726231564331518_n.jpg","Landmark| Memorial| Monument| Statue| Sculpture"
"3432","49527169_536225310189919_8108489920804406911_n.jpg","Official| Flag| Event| Speech| Speaker"
"3433","49528711_103677930652465_1230134847025263406_n.jpg","Event| News conference| Official| Government| Management"
"3434","49558553_309026913149162_1456006118967068371_n.jpg","Spokesperson| Speech| Public speaking| World| Businessperson"
"3435","49586019_2012486935711295_1794450104590220057_n.jpg","Font"
"3436","49608705_553439005133759_990356443318673586_n.jpg","Event| Official| Furniture| Room| Government"
"3437","49648272_387149471863005_6567986660543261132_n.jpg","Photo caption| Font| Job| Businessperson| Event"
"3438","49678876_147664312889816_688189601055986598_n.jpg","Flag of the united states| Official| Event| Speaker| Flag"
"3439","49722015_1975886339372481_4620185617135485242_n.jpg","Poster| Logo| Label| Font| Emblem"
"3440","49725341_311255162862530_5517344809928408779_n.jpg","Crowd| People| Sky| Yellow| Tree"
"3441","49749338_369904346899185_4782723656792887135_n.jpg","Conference hall| Event| Meeting| Design| Conversation"
"3442","49765196_615862988852947_351102133932137808_n.jpg","Metropolitan area| Urban area| Traffic| Metropolis| Night"
"3443","49815611_375147276364544_394687912369116384_n.jpg","Text| Font| Document"
"3444","49858223_1471711349631036_821289814062301508_n.jpg","Photo caption| Spokesperson| Official| News| Event"
"3445","49858713_2019053865054767_8318694314876071023_n.jpg","People| Event| Speech| News conference| Community"
"3446","49858726_535238116976270_1030077969437076896_n.jpg","Job| Suit| Font| Photo caption| Employment"
"3447","49906733_214820046063876_6089870450576605126_n.jpg","People| Product| Crowd| Font| Event"
"3448","49907335_462248607641992_4144343190754652206_n.jpg","Golf| Golfer| Golf course| Foursome (golf)| Sport venue"
"3449","49907351_310650582990901_7991763181944918911_n.jpg","Transport| Asphalt| Soil| Vehicle| Road"
"3450","49913219_279470186060754_159493307751919962_n.jpg","Text| Font| Document| Line| Paper"
"3451","49933393_595046474274827_345260748737834316_n.jpg","Spokesperson| Speech| Official| Public speaking| Electric blue"
"3452","49933641_248984155996402_5304014591786162943_n.jpg","Font| Text| Photo caption| Photography| Advertising"
"3453","49985320_570129916731318_2559860117152557609_n.jpg","Air travel| Aerospace engineering| Transport| Job| Airline"
"3454","49985487_141310623450878_8650245933407793674_n.jpg","Photograph| Photography"
"3455","50028320_528768804278198_777164476175164722_n.jpg","Event| Gesture| Official| Greeting| Handshake"
"3456","50052802_2232694677048077_7263673597330618081_n.jpg","Event| Community| News conference| Human| Design"
"3457","50058449_111999859898039_3351486545062756131_n.jpg","Sky| Cloud| Night| Architecture| Music venue"
"3458","50081076_297628114432201_2663954004320637903_n.jpg","Event| Government| News conference| Parliament| Official"
"3459","50107713_589138251499814_6817411875835548368_n.jpg","Snow| Winter| White| Home| Branch"
"3460","50143702_372164510278729_918821712236448901_n.jpg","Speech| Public speaking| Official| Speaker| Event"
"3461","50243482_172792497032325_6699057603911642062_n.jpg","Font| Text| Advertising| Poster| Logo"
"3462","50256950_546475735870519_3861261110554109829_n.jpg","Army| Soldier| Military officer| Military person| Military"
"3463","50263917_2286257924926001_3380492163302250949_n.jpg","Font| Spokesperson| Event| Public speaking| News"
"3464","50474828_301275877246682_4535593717871035866_n.jpg","Fan| Product| Crowd| People| Audience"
"3465","50477921_116737072731303_7464042145882838156_n.jpg","Welder| Welding| Grinding| Angle grinder| Metalworking"
"3466","50574464_114923902946590_5547009540749020023_n.jpg","Audience| Auditorium| Public speaking| Convention| Event"
"3467","50645544_822208044794505_8393572282165643502_n.jpg","People| Text| Photo caption| Event| Official"
"3468","50661525_1951682318282927_515332971550937722_n.jpg","Event| Tourism| Team"
"3469","50759144_456097228261357_8678254073865619194_n.jpg","Auditorium| Convention| Function hall| Audience| Conference hall"
"3470","50792061_2493258407368612_6751932361779376499_n.jpg","Suit| Photo caption| Formal wear| Businessperson| Font"
